SIM,N,SIGMA2,XDIST,METHOD,alpha_hat,beta_hat
127,300,1,normal,True,0.274168997921282,0.994428790754806
128,100,0.5,chi-square,Naive,0.338549210876012,0.521206887753102
128,100,0.5,chi-square,RC,0.322018312638357,0.682080075414765
128,100,0.5,chi-square,True,0.311247405826406,0.655546378403326
128,100,0.5,normal,Naive,0.320616938815392,0.692078810032981
128,100,0.5,normal,RC,0.253066969411027,1.01356716654285
128,100,0.5,normal,True,0.321442962866948,0.935547717171692
128,100,1,chi-square,Naive,-0.227425966803059,0.617443554927076
128,100,1,chi-square,RC,-0.319492796642676,0.905062171091887
128,100,1,chi-square,True,-0.148655679427251,1.4146320177336
128,100,1,normal,Naive,0.326829467637827,0.330738485262624
128,100,1,normal,RC,0.376294677702092,0.563334935673539
128,100,1,normal,True,0.420753030855979,0.817763021486265
128,300,0.5,chi-square,Naive,0.226487838966971,0.568248868596513
128,300,0.5,chi-square,RC,0.187732782337301,0.70177335651052
128,300,0.5,chi-square,True,0.285516590514068,1.17220825409231
128,300,0.5,normal,Naive,-0.0461962975388769,0.544295372213965
128,300,0.5,normal,RC,-0.0882065543425657,0.794121042647334
128,300,0.5,normal,True,-0.00553994816108293,0.873856787437327
128,300,1,chi-square,Naive,-0.0127667012288758,0.458959586481746
128,300,1,chi-square,RC,-0.12568629456519,0.731739021835731
128,300,1,chi-square,True,-0.0335358677911076,1.13869934225919
128,300,1,normal,Naive,0.0048237472280075,0.485963260397295
128,300,1,normal,RC,-0.00509538638924396,1.0858900904459
128,300,1,normal,True,-0.0456439102110369,1.01509928359156
129,100,0.5,chi-square,Naive,-0.191390671265733,0.619296552909172
129,100,0.5,chi-square,RC,-0.222828253039423,0.771926872921543
129,100,0.5,chi-square,True,-0.234718204925912,0.990841782462787
129,100,0.5,normal,Naive,0.196988859860481,0.765270799157977
129,100,0.5,normal,RC,0.208413374425328,1.06208186444156
129,100,0.5,normal,True,0.183012950045817,0.947840127797604
129,100,1,chi-square,Naive,0.0157801665019754,0.683060363324234
129,100,1,chi-square,RC,-0.0218138046804987,1.06937732663108
129,100,1,chi-square,True,-0.0456808156699895,0.96338223895603
129,100,1,normal,Naive,0.169238739963745,0.31837090111003
129,100,1,normal,RC,0.177226631925698,1.00086705753192
129,100,1,normal,True,0.19741155530898,0.752381502521108
129,300,0.5,chi-square,Naive,-0.00560540624743662,0.565979417162032
129,300,0.5,chi-square,RC,-0.0514953597186739,0.6962363293821
129,300,0.5,chi-square,True,-0.0196714583713861,0.889428883106986
129,300,0.5,normal,Naive,0.106822099734954,0.467953257020228
129,300,0.5,normal,RC,0.089948594873781,0.692115003439181
129,300,0.5,normal,True,0.138282589209596,0.698030373513638
129,300,1,chi-square,Naive,0.0029829384730282,0.670601612347448
129,300,1,chi-square,RC,-0.08196623134189,0.930583811329437
129,300,1,chi-square,True,0.0593535670593997,1.26562276725465
129,300,1,normal,Naive,-0.00251149072095498,0.364802788822898
129,300,1,normal,RC,-0.0177153618595939,0.684657517357989
129,300,1,normal,True,0.00511431345062305,0.952670700458536
130,100,0.5,chi-square,Naive,0.0928470550747787,0.487548428847035
130,100,0.5,chi-square,RC,0.038973762200067,0.669483694270998
130,100,0.5,chi-square,True,0.149341371240321,1.20341901717806
130,100,0.5,normal,Naive,0.195700050752799,0.421007810436521
130,100,0.5,normal,RC,0.160459863120231,0.667994094394103
130,100,0.5,normal,True,0.262936998431593,0.724920159742662
130,100,1,chi-square,Naive,-0.0346725507586896,0.541681747446094
130,100,1,chi-square,RC,-0.00397908119319161,0.974594416928223
130,100,1,chi-square,True,-0.0483017093410269,1.12668566604511
130,100,1,normal,Naive,0.0768629489516116,0.377852859102886
130,100,1,normal,RC,-0.149222551197816,1.33734228975971
130,100,1,normal,True,-0.00132448715838707,0.925455364445344
130,300,0.5,chi-square,Naive,-0.00187750579022016,0.565786878515083
130,300,0.5,chi-square,RC,-0.0314966239358887,0.710030526708
130,300,0.5,chi-square,True,0.0247613316614823,1.12279144636556
130,300,0.5,normal,Naive,0.0583761025510252,0.819605123350067
130,300,0.5,normal,RC,0.0806972588101712,1.23375919720853
130,300,0.5,normal,True,0.0487898907002387,1.11071674814349
130,300,1,chi-square,Naive,-0.0960427943712371,0.489335568939378
130,300,1,chi-square,RC,-0.185042012203463,0.726219065148823
130,300,1,chi-square,True,-0.0430318082203348,1.23581961664469
130,300,1,normal,Naive,0.0494503271685422,0.564063393873694
130,300,1,normal,RC,0.0537686473463318,1.11663222345224
130,300,1,normal,True,0.108807849978495,1.2004701734273
131,100,0.5,chi-square,Naive,-0.0419455462993399,0.708928575674629
131,100,0.5,chi-square,RC,-0.119469273673858,0.930457742488393
131,100,0.5,chi-square,True,0.018996902288702,0.926026754162133
131,100,0.5,normal,Naive,-0.018167751434734,0.771975926431173
131,100,0.5,normal,RC,0.0228481263450995,1.17703920616235
131,100,0.5,normal,True,0.0698516203180945,1.37954140255976
131,100,1,chi-square,Naive,-0.453644080484572,0.636954186459838
131,100,1,chi-square,RC,-0.546450464383593,0.838043126716071
131,100,1,chi-square,True,-0.516611048785948,1.25553422611543
131,100,1,normal,Naive,0.321293774327727,0.648360863149907
131,100,1,normal,RC,0.316172223478209,1.79408580354352
131,100,1,normal,True,0.40288121551152,1.16621627232751
131,300,0.5,chi-square,Naive,-0.0963181830581691,0.656741907336653
131,300,0.5,chi-square,RC,-0.135864935499436,0.830473383056889
131,300,0.5,chi-square,True,-0.0737935523351489,1.15280585422688
131,300,0.5,normal,Naive,0.0695590633540532,0.632378905929473
131,300,0.5,normal,RC,0.0299734698303368,0.928199690824091
131,300,0.5,normal,True,0.0830947432468545,0.947888176891397
131,300,1,chi-square,Naive,0.112178959758267,0.466599804102956
131,300,1,chi-square,RC,0.0532046821222919,0.784568747728594
131,300,1,chi-square,True,0.123591693338146,1.24762804436708
131,300,1,normal,Naive,0.0278267288571136,0.494630150683536
131,300,1,normal,RC,0.0563585662263078,1.01506575499261
131,300,1,normal,True,-0.00880322883491362,0.882178188853989
132,100,0.5,chi-square,Naive,0.0619054938515533,0.578637031622818
132,100,0.5,chi-square,RC,0.0127054801740371,0.751352539213627
132,100,0.5,chi-square,True,0.0799750930173404,0.734302827723382
132,100,0.5,normal,Naive,-0.0683519670601605,0.436763684803814
132,100,0.5,normal,RC,0.00145361136121856,0.738774232990553
132,100,0.5,normal,True,-0.10795115563908,0.767391113208998
132,100,1,chi-square,Naive,0.0803376637256519,0.36846880709765
132,100,1,chi-square,RC,0.0368323996518117,0.624731074871006
132,100,1,chi-square,True,0.0852925169612736,0.777883225377653
132,100,1,normal,Naive,0.23853447157004,0.262008984901718
132,100,1,normal,RC,0.287744097060838,0.663527847741359
132,100,1,normal,True,0.248332468368044,0.636149118824805
132,300,0.5,chi-square,Naive,-0.0696765107864889,0.552503359799363
132,300,0.5,chi-square,RC,-0.12485466019534,0.702978747329643
132,300,0.5,chi-square,True,-0.0733455696226049,0.852528493485081
132,300,0.5,normal,Naive,0.105729154724483,0.500073030600209
132,300,0.5,normal,RC,0.0930729163254698,0.716436955635633
132,300,0.5,normal,True,0.141332883964491,0.819114408794618
132,300,1,chi-square,Naive,0.0588462295152615,0.293525587110674
132,300,1,chi-square,RC,0.00434926091860552,0.469867296868939
132,300,1,chi-square,True,0.0337037292759004,0.75770961814431
132,300,1,normal,Naive,-0.0832114072033948,0.644954821613615
132,300,1,normal,RC,-0.00593173323070842,1.27285739004899
132,300,1,normal,True,-0.180687194712457,1.22819882305691
133,100,0.5,chi-square,Naive,-0.199557998586449,0.19119680826858
133,100,0.5,chi-square,RC,-0.198665713307897,0.261037191828762
133,100,0.5,chi-square,True,-0.229823515232182,0.640059128163667
133,100,0.5,normal,Naive,0.143046125777641,0.420710911765229
133,100,0.5,normal,RC,0.199015373899607,0.64952492030718
133,100,0.5,normal,True,0.243214775192375,0.848486655877341
133,100,1,chi-square,Naive,-0.389115515674618,0.449267892443492
133,100,1,chi-square,RC,-0.495868568881318,0.711169617437536
133,100,1,chi-square,True,-0.321513465411523,1.17133859395356
133,100,1,normal,Naive,-0.301962769012668,0.581025583006382
133,100,1,normal,RC,-0.406674522095534,1.104506161925
133,100,1,normal,True,-0.336083774062116,1.11147178838379
133,300,0.5,chi-square,Naive,0.00724466274234153,0.519183837934387
133,300,0.5,chi-square,RC,-0.0296814757939412,0.681518195333265
133,300,0.5,chi-square,True,0.00822831831483002,0.82565923333778
133,300,0.5,normal,Naive,0.0745239574000669,0.423604003205226
133,300,0.5,normal,RC,0.0613752634301227,0.649755277864152
133,300,0.5,normal,True,0.0358363618326139,0.738525585898592
133,300,1,chi-square,Naive,-0.133507971037844,0.509429962809349
133,300,1,chi-square,RC,-0.214889808965483,0.817532846939091
133,300,1,chi-square,True,-0.0381471405459939,1.09778805610109
133,300,1,normal,Naive,-0.13162052009317,0.487165886600303
133,300,1,normal,RC,-0.174573913704377,0.847273824499087
133,300,1,normal,True,-0.0986639391237859,0.929560893755134
134,100,0.5,chi-square,Naive,0.224041290207905,1.19038294147537
134,100,0.5,chi-square,RC,0.203394763050918,1.49356067388245
134,100,0.5,chi-square,True,0.167821711595762,1.48929333967553
134,100,0.5,normal,Naive,-0.314184096597344,0.590994244141372
134,100,0.5,normal,RC,-0.266836474889613,0.88728588221043
134,100,0.5,normal,True,-0.29644765550902,1.04291424688155
134,100,1,chi-square,Naive,0.144853482426247,0.688352786698063
134,100,1,chi-square,RC,0.158501273992827,1.40564474406189
134,100,1,chi-square,True,0.171757822199345,1.46364106092114
134,100,1,normal,Naive,-0.28893939173315,0.635035506917735
134,100,1,normal,RC,-0.232490664113252,1.36860228762538
134,100,1,normal,True,-0.323111215854405,1.09488407367542
134,300,0.5,chi-square,Naive,0.0282924076929516,0.512228177309637
134,300,0.5,chi-square,RC,-0.00797304558882673,0.636794628593253
134,300,0.5,chi-square,True,-0.00104392088807691,0.834690225120082
134,300,0.5,normal,Naive,0.282082370182698,0.720261201739529
134,300,0.5,normal,RC,0.309585347170056,1.05227983469178
134,300,0.5,normal,True,0.247474980400266,1.09374412508433
134,300,1,chi-square,Naive,0.0847090431876031,0.456271592141331
134,300,1,chi-square,RC,0.0204673861490254,0.664484570208148
134,300,1,chi-square,True,0.189824054291172,1.42549545840288
134,300,1,normal,Naive,-0.275595044590798,0.593264927981299
134,300,1,normal,RC,-0.206119032157621,1.24536893028367
134,300,1,normal,True,-0.284121773676573,1.30203058612813
135,100,0.5,chi-square,Naive,-0.138798667811909,0.263361617554594
135,100,0.5,chi-square,RC,-0.165035532511836,0.378675045527267
135,100,0.5,chi-square,True,-0.20144665290934,0.637792998578047
135,100,0.5,normal,Naive,0.0916628656298351,0.917615429599864
135,100,0.5,normal,RC,0.133471773202503,1.29808655581882
135,100,0.5,normal,True,0.0982968586080141,1.62506289936997
135,100,1,chi-square,Naive,0.231174361947012,0.241103777265342
135,100,1,chi-square,RC,0.196324693974664,0.372380725063318
135,100,1,chi-square,True,0.149260144897448,1.10548839762217
135,100,1,normal,Naive,-0.173232865806144,0.349713280659423
135,100,1,normal,RC,-0.1290929741296,0.750159259282368
135,100,1,normal,True,-0.280116123205998,1.25055982540371
135,300,0.5,chi-square,Naive,-0.0818561015752293,0.54680940648822
135,300,0.5,chi-square,RC,-0.132255081116997,0.67934588156399
135,300,0.5,chi-square,True,-0.108587314279848,1.07817860270396
135,300,0.5,normal,Naive,0.106146262300201,0.611362742055733
135,300,0.5,normal,RC,0.10944484207149,0.889767056614323
135,300,0.5,normal,True,0.0952598819729053,1.0421155325952
135,300,1,chi-square,Naive,0.120542924541489,0.366510320929866
135,300,1,chi-square,RC,0.0333627631532371,0.553327566892591
135,300,1,chi-square,True,0.146572806320217,0.977330188314402
135,300,1,normal,Naive,0.268884566115132,0.439718850206139
135,300,1,normal,RC,0.227504666650167,0.864578767254086
135,300,1,normal,True,0.260499100548994,0.950585285041021
136,100,0.5,chi-square,Naive,0.0842660334511973,0.685986669157921
136,100,0.5,chi-square,RC,0.0433708692043669,0.774214565029459
136,100,0.5,chi-square,True,0.0691343341038808,0.791338795312048
136,100,0.5,normal,Naive,0.403178613170896,0.593575500605484
136,100,0.5,normal,RC,0.381746998725087,0.840066824563357
136,100,0.5,normal,True,0.325236146708095,0.952770054043638
136,100,1,chi-square,Naive,0.361889784069305,0.506901325515028
136,100,1,chi-square,RC,0.287834517473753,0.632826897103663
136,100,1,chi-square,True,0.366028043282597,0.945175660651744
136,100,1,normal,Naive,-0.236398982059572,0.712810124022651
136,100,1,normal,RC,-0.290174333849589,1.42414156499512
136,100,1,normal,True,-0.17361665894323,1.28395860474463
136,300,0.5,chi-square,Naive,-0.0439303018267828,0.453472069638471
136,300,0.5,chi-square,RC,-0.0784117038096646,0.594700468227993
136,300,0.5,chi-square,True,-0.0574779382499185,0.904515945255288
136,300,0.5,normal,Naive,0.105847999761166,0.739839610231647
136,300,0.5,normal,RC,0.115758879434884,1.08636963975939
136,300,0.5,normal,True,0.0737716629423773,1.01274143681337
136,300,1,chi-square,Naive,-0.0101612519457059,0.509912245299148
136,300,1,chi-square,RC,-0.0745706789371698,0.821690655731848
136,300,1,chi-square,True,0.02364660653515,1.1401606054189
136,300,1,normal,Naive,-0.0513678943645314,0.464217673381514
136,300,1,normal,RC,-0.077442090579983,0.951290841603506
136,300,1,normal,True,-0.0678577298286639,0.911994318673201
137,100,0.5,chi-square,Naive,0.300715017820107,0.560194440964396
137,100,0.5,chi-square,RC,0.245769563315681,0.643972032015745
137,100,0.5,chi-square,True,0.279937809713178,1.08722643934363
137,100,0.5,normal,Naive,0.149819776300118,0.551768781191848
137,100,0.5,normal,RC,0.158781192054766,0.840635589698862
137,100,0.5,normal,True,0.092360044610886,1.24949013281232
137,100,1,chi-square,Naive,-0.288943575419789,0.619440332159188
137,100,1,chi-square,RC,-0.395558317985737,0.868070597298794
137,100,1,chi-square,True,-0.309437364297504,1.11556785516359
137,100,1,normal,Naive,-0.113247623294072,0.411676307945686
137,100,1,normal,RC,0.001101054368868,0.881623299645995
137,100,1,normal,True,-0.138551732294795,0.788797145103032
137,300,0.5,chi-square,Naive,-0.0790734846031207,0.625802501912832
137,300,0.5,chi-square,RC,-0.0993940562190134,0.927440140319819
137,300,0.5,chi-square,True,-0.05256630009208,1.05947018990775
137,300,0.5,normal,Naive,0.0245421527171661,0.662506516148032
137,300,0.5,normal,RC,-0.0203954557643216,1.04911341363801
137,300,0.5,normal,True,0.0502496406165005,1.0739111575551
137,300,1,chi-square,Naive,0.31911346406148,0.452227938942272
137,300,1,chi-square,RC,0.205389645611236,0.778244416428984
137,300,1,chi-square,True,0.377120710821708,1.10708903700734
137,300,1,normal,Naive,-0.225359547241636,0.670472153472762
137,300,1,normal,RC,-0.302830286599102,1.39105740668714
137,300,1,normal,True,-0.2636928773011,1.27517135002147
138,100,0.5,chi-square,Naive,-0.0899860760432821,0.938550403655209
138,100,0.5,chi-square,RC,-0.214517476792047,1.25912709096676
138,100,0.5,chi-square,True,-0.0112028403325935,1.17159815018587
138,100,0.5,normal,Naive,0.0484066686953864,0.534821946455999
138,100,0.5,normal,RC,0.0749804436650045,0.838511867708812
138,100,0.5,normal,True,0.0705748759057099,0.760788218027137
138,100,1,chi-square,Naive,-0.135876151701963,0.548659964266457
138,100,1,chi-square,RC,-0.247583087378584,0.816649508915171
138,100,1,chi-square,True,-0.102561914427261,1.19172551386028
138,100,1,normal,Naive,-0.267942865625106,0.266579951450562
138,100,1,normal,RC,-0.24823909155228,0.470306603954286
138,100,1,normal,True,-0.216084195937888,0.668224396174432
138,300,0.5,chi-square,Naive,0.0320895089635059,0.374751571482212
138,300,0.5,chi-square,RC,0.0115280253218157,0.453795998714581
138,300,0.5,chi-square,True,0.0332132075648126,0.790777702344807
138,300,0.5,normal,Naive,0.0763113980914239,0.73176860590839
138,300,0.5,normal,RC,0.0837905951920134,1.07019012031778
138,300,0.5,normal,True,0.0855467229586914,1.32950391198382
138,300,1,chi-square,Naive,-0.172642816150767,0.541338705618124
138,300,1,chi-square,RC,-0.243362752298787,0.932377080691967
138,300,1,chi-square,True,-0.179263123972701,0.926226543843425
138,300,1,normal,Naive,0.054582555821914,0.435662907866633
138,300,1,normal,RC,0.0322450285589532,0.955797378738758
138,300,1,normal,True,0.0274970197236807,0.878532613936538
139,100,0.5,chi-square,Naive,0.155197139717339,0.603413963435874
139,100,0.5,chi-square,RC,0.128935930450594,0.748184413676659
139,100,0.5,chi-square,True,0.218804214227874,1.13112017116127
139,100,0.5,normal,Naive,-0.12766228819643,0.71449642100299
139,100,0.5,normal,RC,-0.153042791880237,1.2131981710821
139,100,0.5,normal,True,-0.0860943701104457,1.13867565137283
139,100,1,chi-square,Naive,-0.0603937219143872,0.562275879111252
139,100,1,chi-square,RC,-0.126168295243837,0.758549874747239
139,100,1,chi-square,True,0.0504262031225875,1.17783128537879
139,100,1,normal,Naive,0.151815914889502,0.3120070218669
139,100,1,normal,RC,0.0986155875395751,0.610779951285948
139,100,1,normal,True,0.181530616816145,0.729773823112849
139,300,0.5,chi-square,Naive,-0.0368873250879693,0.560806514243024
139,300,0.5,chi-square,RC,-0.0712590538923142,0.665822849067358
139,300,0.5,chi-square,True,0.013872161771192,1.17365265620085
139,300,0.5,normal,Naive,0.028780884665406,0.514484824513018
139,300,0.5,normal,RC,0.0429511600496473,0.726906159240875
139,300,0.5,normal,True,0.0181218110489448,1.0025728159912
139,300,1,chi-square,Naive,-0.219331928441388,0.494608797308171
139,300,1,chi-square,RC,-0.291536318080162,0.804524503266519
