SIM,LAMBDA,alpha,beta
597,1.9,-0.00682396146077186,0.419728319200034
597,2,-0.0109490156845235,0.373095958668652
598,0,-0.0352475941193883,0.602708588599198
598,0.1,-0.0301553383022492,0.536593192034894
598,0.2,-0.0407132705061411,0.628547975476883
598,0.3,-0.0407192849088854,0.545378979399627
598,0.4,-0.0155214239273557,0.565621197716198
598,0.5,-0.0333882742764075,0.571589742384847
598,0.6,-0.0234753628198738,0.488128108626619
598,0.7,-0.00349912193143931,0.437537347866112
598,0.8,-0.0212714739855069,0.433170394490825
598,0.9,-0.00635592491632181,0.494201693598325
598,1,-0.0698218695731934,0.458004496898502
598,1.1,-0.0502147532791511,0.417702447989102
598,1.2,-0.013459911253575,0.367563024096215
598,1.3,-0.0265759718027915,0.397586960159406
598,1.4,-0.0544171866045259,0.316254218458653
598,1.5,-0.0185826839693744,0.401667730339325
598,1.6,0.00761153666728721,0.381135114907615
598,1.7,-0.0349164647960591,0.400586013307616
598,1.8,-0.0121980399588223,0.37490325390556
598,1.9,-0.0371194781750913,0.360045988459135
598,2,-0.00172535988246016,0.444089833596911
599,0,-0.0352475941193883,0.602708588599198
599,0.1,-0.0271714240983049,0.556214560183461
599,0.2,-0.0417246832222224,0.555452216642274
599,0.3,-0.0377990954386142,0.550993573176436
599,0.4,-0.0343214432489443,0.479242782267479
599,0.5,-0.0259044392140836,0.5110579351444
599,0.6,-0.0398986664502753,0.494054233080384
599,0.7,-0.0720970891144076,0.520728754425156
599,0.8,-0.0259043215528212,0.552598981590404
599,0.9,-0.0325534445249611,0.463871047684868
599,1,-0.0313424733073065,0.440153962903763
599,1.1,-0.0233504671065387,0.51590473557373
599,1.2,-0.0401431194062672,0.380654726080217
599,1.3,-0.00576624182142952,0.438411978774356
599,1.4,-0.016884701834634,0.333901146131944
599,1.5,-0.0596550648438449,0.380345546487935
599,1.6,-0.0147073490104173,0.415318612711373
599,1.7,-0.012163466725567,0.317537176590177
599,1.8,-0.0183717114545033,0.330004852244306
599,1.9,-0.0189129256416004,0.351116234743231
599,2,-0.0548732334764865,0.323517009893181
600,0,-0.0352475941193883,0.602708588599198
600,0.1,-0.0279272424872934,0.544485990652362
600,0.2,-0.0423131320555106,0.535739591978194
600,0.3,-0.0195132983689409,0.574989400208602
600,0.4,-0.0100372038673672,0.508481549238657
600,0.5,-0.0450028088418803,0.560116997152418
600,0.6,-0.0248705926108688,0.574645469462935
600,0.7,-0.0372038651560978,0.50723343603233
600,0.8,-0.0150459303974543,0.540524818125732
600,0.9,-0.0482760858842918,0.397538610361292
600,1,-0.0423327372262144,0.450106497374021
600,1.1,-0.0287825299915677,0.349319287779641
600,1.2,-0.00404003826640426,0.388732506121524
600,1.3,-0.0442495900839613,0.475360223028514
600,1.4,-0.0282985246434477,0.324747971051501
600,1.5,-0.0400977547465824,0.282905722545671
600,1.6,-0.000817936796498332,0.368353316230242
600,1.7,-0.0477429180355214,0.407767471320956
600,1.8,-0.0164216006973136,0.309249743959946
600,1.9,-0.0310159035147921,0.303507635123944
600,2,-0.0120510755582199,0.328544002440072
601,0,-0.0352475941193883,0.602708588599198
601,0.1,-0.0373550070316796,0.625489143931694
601,0.2,-0.0345938393740314,0.550910319555064
601,0.3,-0.0508364352974126,0.524804261654038
601,0.4,-0.0384294429956526,0.541142301862998
601,0.5,-0.0371669186271363,0.619764001217316
601,0.6,-0.0182542535266432,0.471932094341692
601,0.7,-0.0143772114630847,0.488313630544454
601,0.8,-0.0311520965493074,0.452526089397506
601,0.9,-0.0413645494617256,0.471004543831377
601,1,-0.0179566906274838,0.424371775932111
601,1.1,-0.00849329725154141,0.386909114644816
601,1.2,0.0151572330890807,0.417278891272783
601,1.3,-0.0347284639027909,0.387794390600733
601,1.4,-0.0355383200610336,0.378232371909469
601,1.5,-0.0701713273616362,0.530274336534174
601,1.6,-0.00623825708636966,0.327352233240483
601,1.7,0.00231081918653631,0.386799086112077
601,1.8,-0.0199085114616607,0.332650649027074
601,1.9,-0.0356514619649807,0.392673883524136
601,2,-0.0027343937112402,0.273468920993784
602,0,-0.0352475941193883,0.602708588599198
602,0.1,-0.0229341613888487,0.600073582670008
602,0.2,-0.0284567706868129,0.579561194279051
602,0.3,-0.00933790339702671,0.556910818234755
602,0.4,-0.0208175038388527,0.591875397852902
602,0.5,0.00606663326554487,0.505293719746685
602,0.6,-0.0274745725763156,0.473116860716178
602,0.7,-0.0449166171326675,0.512337337648218
602,0.8,-0.00675366124359875,0.474737305429478
602,0.9,-0.00287826834948232,0.480523412099943
602,1,-0.0335157329429624,0.349191825894414
602,1.1,-0.0403706316910315,0.373560226652888
602,1.2,-0.0148433067158965,0.446636825155595
602,1.3,-0.0125653987879406,0.354887459006295
602,1.4,-0.00877883746657534,0.279859439353854
602,1.5,-0.029292126801453,0.384086303438023
602,1.6,-0.0302914454660425,0.402328066843711
602,1.7,-0.0379527628222424,0.299326031015473
602,1.8,-0.0247269515247609,0.323016972323537
602,1.9,-0.0259053213282619,0.332772883187772
602,2,-0.018486459763366,0.300124313654675
603,0,-0.0352475941193883,0.602708588599198
603,0.1,-0.0345516277537993,0.567389796952204
603,0.2,-0.0475801580262654,0.517666010704414
603,0.3,-0.0376457391657621,0.521572067138664
603,0.4,-0.0361667281343718,0.559733759058481
603,0.5,-0.0338810593370846,0.486966042355816
603,0.6,-0.0307550937916657,0.433778409339833
603,0.7,-0.0652827255824879,0.412347442595096
603,0.8,-0.0366051614389065,0.564594080291693
603,0.9,-0.0188111963128787,0.471936405083463
603,1,-0.0441509413680614,0.506047450582376
603,1.1,-0.00375407990097169,0.536268029794742
603,1.2,-0.0235225320119197,0.500727203927774
603,1.3,-0.00833417667907604,0.417397435306135
603,1.4,-0.0201753809244321,0.389312431801689
603,1.5,0.0195847745901206,0.376502769986378
603,1.6,-0.00444857129672557,0.390533392762588
603,1.7,-0.0268598230768888,0.409783145773507
603,1.8,-0.024235531858242,0.455356512464579
603,1.9,0.00394047646103932,0.411604457973294
603,2,-0.0267522029943102,0.319233609681534
604,0,-0.0352475941193883,0.602708588599198
604,0.1,-0.0316434612429063,0.617753276265573
604,0.2,-0.0324632953864571,0.520448994532904
604,0.3,-0.0378827142397395,0.534760076598047
604,0.4,-0.0221546722442178,0.559058315033309
604,0.5,-0.0286914431751471,0.50571858010797
604,0.6,-0.0335386459751214,0.425879206714072
604,0.7,-0.00605645993099061,0.515663527997215
604,0.8,0.000830585938596199,0.511126968184037
604,0.9,-0.0633288886655256,0.427205339581411
604,1,-0.0448807283967577,0.46748738330921
604,1.1,-0.036625642731391,0.470731647753279
604,1.2,-0.00426343235183144,0.397068907822515
604,1.3,-0.00610249195400335,0.403222549818505
604,1.4,0.0177260511659997,0.53926376382058
604,1.5,-0.020558148676584,0.339855740363422
604,1.6,-0.0356986023018898,0.440432187768391
604,1.7,-0.0173974789710346,0.283146850689352
604,1.8,-0.0207163707027274,0.414657299572912
604,1.9,-0.0672818015599587,0.33019556052947
604,2,-0.0190556109869464,0.272424261333777
605,0,-0.0352475941193883,0.602708588599198
605,0.1,-0.0355270606952404,0.617451292057211
605,0.2,-0.0350949620034309,0.554353558806087
605,0.3,-0.029102720859871,0.549017463056707
605,0.4,-0.0415539078868169,0.483454045597421
605,0.5,-0.0400210483092011,0.491165757383425
605,0.6,-0.0144039192219339,0.494270611097093
605,0.7,0.00861284307545725,0.501869157078141
605,0.8,-0.0288803519950786,0.500629997937534
605,0.9,-0.0387467882425817,0.416474996670496
605,1,-0.0190484216451375,0.437350971007852
605,1.1,-0.052369425092612,0.543749874968279
605,1.2,-0.0315100132474543,0.458888846820607
605,1.3,-0.0267523770008087,0.424959494717441
605,1.4,-0.0610970296963261,0.555677843080016
605,1.5,-0.0227241843755361,0.243934984758246
605,1.6,-0.0412922093043204,0.32949692787121
605,1.7,-0.0224030535173175,0.383011587935049
605,1.8,-0.0489041303895954,0.334664476687784
605,1.9,-0.0249304524006708,0.323303228066477
605,2,-0.0621598037104602,0.371474281167017
606,0,-0.0352475941193883,0.602708588599198
606,0.1,-0.0411027216236215,0.626676965813271
606,0.2,-0.0263759323973049,0.57953364307899
606,0.3,-0.0416431127945868,0.51660783474281
606,0.4,-0.0463369962274639,0.46965729925047
606,0.5,-0.0405796077672373,0.499042060827219
606,0.6,-0.0399801958007735,0.459749150849035
606,0.7,-0.0599051484450335,0.493732674335582
606,0.8,-0.0208004773343418,0.460422002457662
606,0.9,-0.0382916071158772,0.491113226560021
606,1,-0.017984064371479,0.442088311075475
606,1.1,-0.0482842620646208,0.405625019396165
606,1.2,-0.0365565286543457,0.455716869996181
606,1.3,-0.00566790394592618,0.406100054484262
606,1.4,-0.0416250675996326,0.445224854117645
606,1.5,-0.0331056194700293,0.478963280865584
606,1.6,-0.0567372586091155,0.369433999599128
606,1.7,-0.0272601802562808,0.320616514308671
606,1.8,-0.0588855729244721,0.370748957484093
606,1.9,-0.0774847913741219,0.437064545889674
606,2,-0.0115987602456937,0.324158861169833
607,0,-0.0352475941193883,0.602708588599198
607,0.1,-0.0297762728778559,0.591572541295974
607,0.2,-0.0405593900659188,0.562018283343988
607,0.3,-0.0127848567298979,0.554733389580338
607,0.4,-0.0159068417332451,0.511191100684439
607,0.5,-0.0427927622028847,0.526086616905924
607,0.6,-0.0650363997201402,0.558944698902443
607,0.7,-0.0464560180877442,0.56137598968265
607,0.8,-0.011427734007851,0.448034006859588
607,0.9,-0.0260744730601182,0.444886279949918
607,1,-0.0408028522599436,0.457275565558104
607,1.1,-0.0157550193645893,0.411193708883448
607,1.2,-0.00587291112701677,0.422992911305124
607,1.3,-0.0715254795429361,0.54563958913693
607,1.4,-0.0299013865434616,0.373574934819707
607,1.5,-0.0322935444965216,0.41700604242718
607,1.6,-0.0211673191328809,0.359629762620732
607,1.7,0.00549279402682583,0.323025820977143
607,1.8,-0.043821835486993,0.320994143776721
607,1.9,-0.0596790255563376,0.408918331386998
607,2,-0.0275556827561613,0.362894598302461
608,0,-0.0352475941193883,0.602708588599198
608,0.1,-0.0369860898030512,0.56979615741809
608,0.2,-0.0604960233055814,0.552598393862885
608,0.3,-0.0471921953462504,0.53586509421269
608,0.4,-0.0363339113541721,0.483134900124159
608,0.5,-0.0217103366103995,0.579028421729252
608,0.6,-0.0216832935140019,0.464787125654006
608,0.7,-0.0456835576790944,0.538190720717114
608,0.8,-0.00650439946170217,0.462583627315823
608,0.9,-0.010196412435904,0.515531433902369
608,1,-0.0209796779757229,0.45464597741025
608,1.1,-0.0538036971104808,0.4385700253218
608,1.2,-0.0420905659370788,0.425330787250202
608,1.3,-0.0286304812333927,0.28392263131904
608,1.4,-0.00166724768880094,0.413586584687958
608,1.5,-0.0311419625145654,0.406779824129173
608,1.6,-0.0464873530511822,0.339651106442287
608,1.7,-0.0229429038657041,0.37845065906785
608,1.8,-0.0148034272722299,0.271650354038997
608,1.9,-0.0290824905267939,0.359984812619052
608,2,-0.0327979277687916,0.423263504302207
609,0,-0.0352475941193883,0.602708588599198
609,0.1,-0.0462525168554417,0.633713124215853
609,0.2,-0.0342270615767769,0.572469976954275
609,0.3,-0.0269792723520952,0.555581167381318
609,0.4,-0.0549844834125169,0.60502115440157
609,0.5,-0.0320044242897685,0.530262138797276
609,0.6,-0.0490324708873761,0.468811964831548
609,0.7,-0.0175700924644647,0.493376202372444
609,0.8,-0.0179297789651577,0.467027114379557
609,0.9,-0.03611370795999,0.383202962221807
609,1,-0.0337056338502661,0.429043118130148
609,1.1,-0.0734347954043621,0.407173711562673
609,1.2,-0.0179423453425614,0.418700939692234
609,1.3,-0.0374667190061053,0.435911571763586
609,1.4,-0.0267910239021042,0.510218236955267
609,1.5,-0.0271050072549492,0.44237798660059
609,1.6,-0.00216637051525501,0.423024031080915
609,1.7,-0.0179728674169659,0.371022106408312
609,1.8,-0.020102217397345,0.412023746703543
609,1.9,-0.000847402893625951,0.392373506961348
609,2,-0.00810872060242791,0.270120872110153
610,0,-0.0352475941193883,0.602708588599198
610,0.1,-0.0370993298165384,0.594977192860126
610,0.2,-0.02918640410611,0.579371133163533
610,0.3,-0.0179601868980808,0.51143048016201
610,0.4,-0.0240102981110687,0.525541769927068
610,0.5,-0.0211758740228375,0.545449597090969
610,0.6,-0.0447783120303063,0.464426711997792
610,0.7,-0.0280298937431417,0.463626307294443
610,0.8,-0.0322395695527445,0.45406506949539
610,0.9,-0.0305575118298092,0.382395658914896
610,1,-0.00281862398822307,0.502468143979372
610,1.1,-0.0137107742063631,0.432833312158562
610,1.2,-0.0350880148273962,0.431175867378839
610,1.3,-0.0178498226467011,0.406344874741855
610,1.4,-0.0304927471321694,0.251413734867824
610,1.5,-0.038830724849707,0.402708080514747
610,1.6,-0.0300610479961564,0.339162785426544
610,1.7,-0.0359570054403722,0.324336081638603
610,1.8,-0.0285743001467408,0.397705786177811
610,1.9,-0.0275114415044182,0.366372403992796
610,2,-0.0332756862125795,0.30952864499459
611,0,-0.0352475941193883,0.602708588599198
611,0.1,-0.0442446808914864,0.597788522758183
611,0.2,-0.0331553424203303,0.569903438384825
611,0.3,-0.0393022628182213,0.606201417089945
611,0.4,-0.0288287383820893,0.544174649468787
611,0.5,-0.0317977183401143,0.497639217863546
611,0.6,-0.0234443639059165,0.532573536914779
611,0.7,-0.024906410271459,0.548561340733782
611,0.8,-0.0212255406203914,0.42495874692275
611,0.9,-0.0253376359889847,0.417223494373799
611,1,-0.0135240467617067,0.368727745816114
611,1.1,-0.00590518399733702,0.423035609011047
611,1.2,-0.0346759048875676,0.403114384818118
611,1.3,-0.00694912839084052,0.384122645187523
611,1.4,-0.00604849175466229,0.395321180654677
611,1.5,-0.0311139781205569,0.370975300560549
611,1.6,-0.0214500922976633,0.504569989118804
611,1.7,-0.0203715395884202,0.426952024896932
611,1.8,-0.0296366880144334,0.410279308724302
611,1.9,-0.0392733264835941,0.351782373760594
611,2,-0.0334467768522924,0.407349946191862
612,0,-0.0352475941193883,0.602708588599198
612,0.1,-0.0225841186556126,0.593534197020785
612,0.2,-0.0358705639270091,0.606227834888674
612,0.3,-0.0497440879909929,0.527114956097659
612,0.4,-0.034235922491531,0.520608120300826
612,0.5,0.0004644418113397,0.530653413929023
612,0.6,-0.0334352885140194,0.501070518297318
612,0.7,-0.0150643634191294,0.467421791979003
612,0.8,-0.0585270309802861,0.492367938582632
612,0.9,-0.0318464961664743,0.497439228296991
612,1,-0.0277259728378201,0.385312480957211
612,1.1,-0.0150738391620031,0.38089828793865
612,1.2,-0.0425274990343483,0.404436413421023
612,1.3,-0.030234145570052,0.444646577406542
612,1.4,-0.0262713540282579,0.417727717610268
612,1.5,-0.0463388235771302,0.42509935269678
612,1.6,-0.0573045507531576,0.369558370309794
612,1.7,-0.0465404819750559,0.338552886378005
612,1.8,-0.0135914808945239,0.315237095844065
612,1.9,0.00817928915165604,0.389170565030657
612,2,-0.00914162200245122,0.27776728008363
613,0,-0.0352475941193883,0.602708588599198
613,0.1,-0.0384652203088087,0.565943200779599
613,0.2,-0.0358552052538724,0.541651824979935
613,0.3,-0.0442825048938847,0.597888441650091
613,0.4,-0.0179019402806932,0.570178212236081
613,0.5,-0.0449762673501918,0.525745446420343
613,0.6,-0.049682353135129,0.454296772099653
613,0.7,-0.0318018489495998,0.500258849971265
613,0.8,-0.0209801162297898,0.460442341108306
613,0.9,-0.0807082213548563,0.558596400881275
613,1,-0.0498681954236184,0.519399910346892
613,1.1,-0.0317922060100315,0.32669905220651
613,1.2,0.00923770514408134,0.391316696624346
613,1.3,0.0110727427485661,0.399375762229287
613,1.4,-0.026473371946915,0.400137176918679
613,1.5,-0.0160896085573868,0.380406688174452
613,1.6,-0.0142153282955687,0.409173084990377
613,1.7,-0.00997390974190948,0.369084156626896
613,1.8,-0.0138942850293553,0.342383914064133
613,1.9,-0.0532475572502925,0.356644533664535
613,2,-0.0226154113955272,0.246752970243604
614,0,-0.0352475941193883,0.602708588599198
614,0.1,-0.0261926193794778,0.544023715117679
614,0.2,-0.0302738548577146,0.559992525548933
614,0.3,-0.00965628002144404,0.542415066136704
614,0.4,-0.0485632633801859,0.547978198946326
614,0.5,-0.0218726236546691,0.488451085559924
614,0.6,-0.0709907240012089,0.548003299609658
614,0.7,-0.0398982078270026,0.488286696533202
614,0.8,0.00869851427560874,0.498156921604266
614,0.9,-0.031480408070516,0.546702074529483
614,1,-0.0332824295657171,0.375717222242389
614,1.1,-0.0199059080210109,0.478298956180271
614,1.2,-0.00933538377235836,0.489051455822939
614,1.3,-0.0477717591749727,0.340046471218029
614,1.4,-0.0227616981773949,0.426846385984144
614,1.5,-0.0358549303378608,0.406698951743107
614,1.6,-0.00310544129945572,0.341042278120306
614,1.7,-0.0137166083340976,0.312687901061647
614,1.8,-0.00529791019714142,0.410040320723602
614,1.9,0.0193457447883315,0.378716660493254
614,2,-0.049759084722134,0.323663006661035
615,0,-0.0352475941193883,0.602708588599198
615,0.1,-0.0406628252355984,0.56365977297902
615,0.2,-0.038779123638103,0.557343158423972
615,0.3,-0.0367814663168488,0.511629091287425
615,0.4,-0.0341245698011925,0.514660245667466
615,0.5,-0.0155881625410704,0.457488982922622
615,0.6,-0.0168126957887844,0.450727870113817
615,0.7,-0.0278755971630632,0.434808750980347
615,0.8,-0.0351774211156581,0.535739773644939
615,0.9,-0.0136189049690519,0.441039323193809
615,1,-0.0164022723364616,0.426909237153762
615,1.1,-0.0193229898774925,0.386578625340058
615,1.2,-0.0563099655088103,0.459194197221698
615,1.3,-0.0454643160105356,0.350535205885667
615,1.4,-0.0128428678783563,0.423937331791847
615,1.5,-0.03853040119488,0.434531964684997
615,1.6,-0.0347780874914054,0.396112813681167
615,1.7,-0.0387163762581973,0.394265424895828
615,1.8,-0.0350064143887161,0.318058966889353
615,1.9,-0.0259517780894832,0.400915070890463
615,2,-0.017682282890074,0.277868842582877
616,0,-0.0352475941193883,0.602708588599198
616,0.1,-0.0428434672499117,0.565584257972559
616,0.2,-0.0363632047593189,0.598134821953555
616,0.3,-0.0433884450234194,0.57148906567391
616,0.4,-0.0290314279502497,0.469465751626598
616,0.5,0.0259095621205235,0.536848247997192
616,0.6,-0.0153537803886759,0.627329297506784
616,0.7,-0.035452809930363,0.460604970329748
616,0.8,-0.0390320856369184,0.509505030205179
616,0.9,-0.021255619547666,0.467789388074746
616,1,-0.0351497537232366,0.392619364948424
616,1.1,-0.0629936465789714,0.444523056117027
616,1.2,-0.019965609174053,0.415060662688619
616,1.3,-0.00298472684751515,0.337970245543603
616,1.4,-0.0139090316339813,0.454221006678084
