SIM,N,SIGMA2,XDIST,METHOD,alpha_hat,beta_hat
110,100,0.5,chi-square,True,-0.226488472864988,1.0946679553633
110,100,0.5,normal,CS,-0.338348384385118,1.02554925421072
110,100,0.5,normal,Naive,-0.269187995627319,0.633150169191781
110,100,0.5,normal,RC,-0.319459326626381,0.993151018894004
110,100,0.5,normal,True,-0.284570226876631,1.15399586047115
110,100,1,chi-square,CS,0.201068155940306,1.8060405808538
110,100,1,chi-square,Naive,0.057273232644295,0.65979233338236
110,100,1,chi-square,RC,-0.0183497758597691,1.05689328181265
110,100,1,chi-square,True,0.119939367841251,1.84919706199805
110,100,1,normal,CS,-0.431645015313476,1.03401663727814
110,100,1,normal,Naive,-0.34550058947105,0.478968616578048
110,100,1,normal,RC,-0.371488254233155,0.889733786843001
110,100,1,normal,True,-0.27791128857049,0.879196589495644
110,300,0.5,chi-square,CS,0.0568985130387514,0.94678978296653
110,300,0.5,chi-square,Naive,0.0382560645260218,0.533165865736726
110,300,0.5,chi-square,RC,0.0059859211305549,0.70422571006854
110,300,0.5,chi-square,True,0.0428643634045199,0.934185426086051
110,300,0.5,normal,CS,-0.0643200924954206,0.973553891726777
110,300,0.5,normal,Naive,-0.122767237516813,0.532240670382569
110,300,0.5,normal,RC,-0.0622218200557781,0.869352504394795
110,300,0.5,normal,True,-0.167217094516694,0.992215368942217
110,300,1,chi-square,CS,-0.236308824467393,0.855572538642849
110,300,1,chi-square,Naive,-0.198385446978642,0.470615675683413
110,300,1,chi-square,RC,-0.274747696068087,0.712695506624437
110,300,1,chi-square,True,-0.215015863540961,0.791425594386832
110,300,1,normal,CS,0.0618794940961893,0.942996779578358
110,300,1,normal,Naive,0.0239354415613299,0.442978130271878
110,300,1,normal,RC,0.0283167104081975,0.887504361677453
110,300,1,normal,True,0.0419457659701985,0.987611493372678
111,100,0.5,chi-square,CS,0.16937885666291,1.36789905762007
111,100,0.5,chi-square,Naive,0.146627812871974,0.742502401363557
111,100,0.5,chi-square,RC,0.080224182201669,0.918230140358706
111,100,0.5,chi-square,True,0.183533678153426,1.176809494071
111,100,0.5,normal,CS,0.124246585509103,0.418762729877005
111,100,0.5,normal,Naive,0.141263144444796,0.230788533628744
111,100,0.5,normal,RC,0.124433088908663,0.415084903648326
111,100,0.5,normal,True,0.14450425184085,0.403704013672964
111,100,1,chi-square,CS,0.483009397653548,1.27688974486103
111,100,1,chi-square,Naive,0.26544576948882,0.435395823218546
111,100,1,chi-square,RC,0.247993451404778,0.615766488408775
111,100,1,chi-square,True,0.227317239320746,1.11878955552904
111,100,1,normal,CS,0.362927863941308,1.74864270041847
111,100,1,normal,Naive,0.225856349815308,0.684961520735755
111,100,1,normal,RC,0.277261113749163,1.57393785028819
111,100,1,normal,True,0.117030530231207,1.13393687988637
111,300,0.5,chi-square,CS,-0.127549695414701,1.05087365490778
111,300,0.5,chi-square,Naive,-0.110330306675587,0.641727812666553
111,300,0.5,chi-square,RC,-0.172947783802633,0.837013768604285
111,300,0.5,chi-square,True,-0.105210142453811,0.917741354721248
111,300,0.5,normal,CS,0.0234332516719491,1.08418219672504
111,300,0.5,normal,Naive,0.052743993336762,0.727108356916186
111,300,0.5,normal,RC,0.0119983458901958,1.03916097150764
111,300,0.5,normal,True,0.0710948946856212,1.08532725100256
111,300,1,chi-square,CS,0.298249516492218,0.650851150890474
111,300,1,chi-square,Naive,0.304679018511972,0.331377707937965
111,300,1,chi-square,RC,0.258465134738104,0.48319082531847
111,300,1,chi-square,True,0.3238722980367,0.979929529154941
111,300,1,normal,CS,0.01354595751541,0.883817955677588
111,300,1,normal,Naive,0.0231918608223728,0.406814272462399
111,300,1,normal,RC,0.0168761552051682,0.794056278765459
111,300,1,normal,True,0.0451380839503598,1.03035681926905
112,100,0.5,chi-square,CS,-0.205800715839024,0.665244889823297
112,100,0.5,chi-square,Naive,-0.160604493415278,0.397562593957061
112,100,0.5,chi-square,RC,-0.209833196837521,0.541518957908266
112,100,0.5,chi-square,True,-0.112172199786195,0.647808527411253
112,100,0.5,normal,CS,-0.347571690660336,0.929401813274764
112,100,0.5,normal,Naive,-0.316102356329096,0.565176159211171
112,100,0.5,normal,RC,-0.317904234024796,0.886026529582506
112,100,0.5,normal,True,-0.329642021899265,1.06189642636579
112,100,1,chi-square,CS,-0.238263546622161,0.615803675977403
112,100,1,chi-square,Naive,-0.146938318842756,0.337093316788699
112,100,1,chi-square,RC,-0.221885229706501,0.452574699734245
112,100,1,chi-square,True,-0.24798753849736,0.702357656404481
112,100,1,normal,CS,-0.163980051163135,0.658190507840039
112,100,1,normal,Naive,-0.137266379182094,0.381423136868889
112,100,1,normal,RC,-0.172708571250993,0.629717540436906
112,100,1,normal,True,-0.205372074484926,0.854291325971743
112,300,0.5,chi-square,CS,0.0934026443547482,0.690090573964731
112,300,0.5,chi-square,Naive,0.102005936590557,0.444332959882547
112,300,0.5,chi-square,RC,0.0692576771271216,0.577473089273202
112,300,0.5,chi-square,True,0.0734752706757414,0.982296056747886
112,300,0.5,normal,CS,-0.25024929163156,1.3738478582786
112,300,0.5,normal,Naive,-0.166678001281933,0.755576602646726
112,300,0.5,normal,RC,-0.194976873552608,1.16924637144626
112,300,0.5,normal,True,-0.111429842971221,1.06127368030905
112,300,1,chi-square,CS,-0.0954198782518629,1.1805712399301
112,300,1,chi-square,Naive,-0.148036837584934,0.466956671956575
112,300,1,chi-square,RC,-0.197647580594282,0.717559481203879
112,300,1,chi-square,True,-0.0997153771774425,1.03408120823976
112,300,1,normal,CS,-10.0326171875,28.978076171875
112,300,1,normal,Naive,-0.0434617616980657,0.5264856444311
112,300,1,normal,RC,-0.0257692094942603,1.10482837211895
112,300,1,normal,True,-0.0514219710909029,1.16963468828348
113,100,0.5,chi-square,CS,-0.191108637624157,2.06900591287163
113,100,0.5,chi-square,Naive,-0.212963102338559,0.749324512318785
113,100,0.5,chi-square,RC,-0.28595761689806,0.960258806739496
113,100,0.5,chi-square,True,-0.0765558215326327,0.785675009486936
113,100,0.5,normal,CS,0.126811495742837,1.83428896417976
113,100,0.5,normal,Naive,0.168225966212924,0.864819529524697
113,100,0.5,normal,RC,0.14797109504162,1.64375916980032
113,100,0.5,normal,True,0.057520373945212,1.47153196260921
113,100,1,chi-square,CS,0.44245174530875,0.936649992008861
113,100,1,chi-square,Naive,0.426650080417841,0.362119508217411
113,100,1,chi-square,RC,0.368377746896805,0.53747552702073
113,100,1,chi-square,True,0.415168927340916,0.764803761501189
113,100,1,normal,CS,-5.48945312499999,31.44892578125
113,100,1,normal,Naive,0.0575583847141507,0.648387427861641
113,100,1,normal,RC,0.101318971908953,1.20452979158728
113,100,1,normal,True,-0.09063087322697,1.31501773824448
113,300,0.5,chi-square,CS,0.015060363895044,3.23667756217578
113,300,0.5,chi-square,Naive,-0.0745801035684541,0.792881490478554
113,300,0.5,chi-square,RC,-0.153354472208353,1.03034964579422
113,300,0.5,chi-square,True,-0.0156806227987883,1.1912369756765
113,300,0.5,normal,CS,-0.103105280412564,1.29678309524814
113,300,0.5,normal,Naive,-0.0519529608463125,0.780886882560728
113,300,0.5,normal,RC,-0.0870254006991683,1.21388847186768
113,300,0.5,normal,True,-0.0867327298649965,1.25917646988717
113,300,1,chi-square,CS,0.0290701743868998,1.19014593222164
113,300,1,chi-square,Naive,0.0740863953549791,0.53523467707811
113,300,1,chi-square,RC,-0.0282963543332023,0.860204103976993
113,300,1,chi-square,True,0.0337829545862441,1.03095106240769
113,300,1,normal,CS,0.184234185331881,0.810671587297295
113,300,1,normal,Naive,0.163266695119913,0.41497614684328
113,300,1,normal,RC,0.168843920819385,0.783849454612066
113,300,1,normal,True,0.150886140611584,0.761968512037302
114,100,0.5,chi-square,CS,-0.256804986734292,0.467648412026422
114,100,0.5,chi-square,Naive,-0.232896847241119,0.359894119483418
114,100,0.5,chi-square,RC,-0.264316045547406,0.423555477736526
114,100,0.5,chi-square,True,-0.280838040403781,0.599307081306217
114,100,0.5,normal,CS,-0.265990902182385,1.46011591766255
114,100,0.5,normal,Naive,-0.257228090195202,0.745300616944283
114,100,0.5,normal,RC,-0.173690858998275,1.22140423720342
114,100,0.5,normal,True,-0.385377535687401,1.15439463388786
114,100,1,chi-square,CS,0.0758808390576039,0.738057698474285
114,100,1,chi-square,Naive,0.0104989085039654,0.333161557465021
114,100,1,chi-square,RC,0.0097703541152774,0.548162543139172
114,100,1,chi-square,True,0.210190930143974,1.96871746121234
114,100,1,normal,CS,-5.84218749999999,26.254296875
114,100,1,normal,Naive,0.0415009629637342,0.713987160477816
114,100,1,normal,RC,0.102933631376999,1.26741327865477
114,100,1,normal,True,0.115322831213607,1.32351276427322
114,300,0.5,chi-square,CS,-0.0492714186740387,1.03190755906073
114,300,0.5,chi-square,Naive,-0.0633449901848751,0.621269675326113
114,300,0.5,chi-square,RC,-0.108323043726974,0.761849012479427
114,300,0.5,chi-square,True,-0.0759973425729116,1.03907488357996
114,300,0.5,normal,CS,-0.108515128071347,0.924862999813704
114,300,0.5,normal,Naive,-0.119416742488463,0.590952733785382
114,300,0.5,normal,RC,-0.104503284347021,0.863313419529568
114,300,0.5,normal,True,-0.134538687932098,1.08659870089771
114,300,1,chi-square,CS,0.0541312804897336,0.83592713755054
114,300,1,chi-square,Naive,-0.0468244877561245,0.399833130723617
114,300,1,chi-square,RC,-0.0554412190638467,0.572162545092159
114,300,1,chi-square,True,-0.0701958274753235,1.07343273613106
114,300,1,normal,CS,2.25185912801956e-05,1.08698045106636
114,300,1,normal,Naive,-0.00527652795608401,0.458890768754138
114,300,1,normal,RC,-0.0326152816186724,1.00712081656167
114,300,1,normal,True,-0.0127309354529308,1.09981066417784
115,100,0.5,chi-square,CS,-0.183349102626728,0.777194645711886
115,100,0.5,chi-square,Naive,-0.170185055025937,0.521323175404561
115,100,0.5,chi-square,RC,-0.206690476588942,0.703848091937011
115,100,0.5,chi-square,True,-0.168854314088522,0.925631268131016
115,100,0.5,normal,CS,0.276096678944351,1.08957976023664
115,100,0.5,normal,Naive,0.292133161404972,0.764968876584955
115,100,0.5,normal,RC,0.275131534916255,1.03201448812764
115,100,0.5,normal,True,0.179057776764427,1.26374798804138
115,100,1,chi-square,CS,-0.282600054210326,0.483442774263707
115,100,1,chi-square,Naive,-0.287190525934505,0.264236883927958
115,100,1,chi-square,RC,-0.305163081471122,0.352941353762404
115,100,1,chi-square,True,-0.317758324884725,0.90051190261264
115,100,1,normal,CS,0.124535236503725,0.673229122610638
115,100,1,normal,Naive,0.142222648281113,0.387935363332746
115,100,1,normal,RC,0.118427206551773,0.678244849749728
115,100,1,normal,True,0.115001259617426,1.12753632558301
115,300,0.5,chi-square,CS,0.0859576014907072,1.09141289601767
115,300,0.5,chi-square,Naive,0.0711397410609957,0.645947173392371
115,300,0.5,chi-square,RC,0.0199163740934014,0.794769537892181
115,300,0.5,chi-square,True,0.0926784939785778,1.07033232928452
115,300,0.5,normal,CS,0.0574703537842915,0.909797223966716
115,300,0.5,normal,Naive,0.0879280771670096,0.588382247133131
115,300,0.5,normal,RC,0.0588047378454803,0.868825560260656
115,300,0.5,normal,True,0.0902204173729017,0.960650172078022
115,300,1,chi-square,CS,0.196641558319341,1.68814150733278
115,300,1,chi-square,Naive,-0.0753663883015092,0.504307614009999
115,300,1,chi-square,RC,-0.0974943455155345,0.768042387724643
115,300,1,chi-square,True,-0.0830093481591303,1.04380146604018
115,300,1,normal,CS,-0.0990822294723697,0.965890582999171
115,300,1,normal,Naive,-0.0694345898412936,0.449647557369591
115,300,1,normal,RC,-0.0823799398620362,0.910455000710834
115,300,1,normal,True,-0.0626860704610505,1.09961465750463
116,100,0.5,chi-square,CS,0.125069132646307,0.694167911656738
116,100,0.5,chi-square,Naive,0.186834332515334,0.472986977101229
116,100,0.5,chi-square,RC,0.129111018901827,0.543703925617412
116,100,0.5,chi-square,True,0.203980452783624,0.561656434326672
116,100,0.5,normal,CS,-0.203567371250923,2.2825984884899
116,100,0.5,normal,Naive,-0.0588831993139819,1.04101184997002
116,100,0.5,normal,RC,-0.188176525679448,1.87691064298204
116,100,0.5,normal,True,0.155500001181204,1.1987538779199
116,100,1,chi-square,CS,0.0793311923688625,0.84729699950686
116,100,1,chi-square,Naive,0.104611896302629,0.359000122359987
116,100,1,chi-square,RC,0.0486451864926615,0.629210389849493
116,100,1,chi-square,True,0.191430369688118,1.53313239424662
116,100,1,normal,CS,0.116383939012603,0.423499658630226
116,100,1,normal,Naive,0.116586045819522,0.211186925384639
116,100,1,normal,RC,0.110427351639082,0.393366614779588
116,100,1,normal,True,0.120933182150259,0.795653612498176
116,300,0.5,chi-square,CS,-0.0561266274326673,1.00367953078231
116,300,0.5,chi-square,Naive,-0.0626419669208931,0.601574652638869
116,300,0.5,chi-square,RC,-0.108951023753322,0.753845489305594
116,300,0.5,chi-square,True,-0.0695604491693131,0.830266600718296
116,300,0.5,normal,CS,-0.15376845277083,0.72579490890454
116,300,0.5,normal,Naive,-0.145734728493796,0.486222716107651
116,300,0.5,normal,RC,-0.146206737663267,0.696250086650966
116,300,0.5,normal,True,-0.147640545310773,0.796086430223617
116,300,1,chi-square,CS,-0.0136738238899225,1.32091087254436
116,300,1,chi-square,Naive,0.116412306114658,0.44778701043796
116,300,1,chi-square,RC,0.000161174106501961,0.724633954984582
116,300,1,chi-square,True,0.0989027121685585,1.20553223149501
116,300,1,normal,CS,0.187769210406108,1.02476750582642
116,300,1,normal,Naive,0.119246290845698,0.455106227109877
116,300,1,normal,RC,0.165957445051665,0.935700629646272
116,300,1,normal,True,0.205243282475987,1.44831946730863
117,100,0.5,chi-square,CS,0.0913646340025234,0.827334806670567
117,100,0.5,chi-square,Naive,0.172234406833259,0.519559979479946
117,100,0.5,chi-square,RC,0.0968221310223279,0.669342757197008
117,100,0.5,chi-square,True,0.210942848493254,0.595204314569155
117,100,0.5,normal,CS,0.314345815884692,1.05673485577945
117,100,0.5,normal,Naive,0.314777280368827,0.660666336477157
117,100,0.5,normal,RC,0.287464493685191,1.0248244799239
117,100,0.5,normal,True,0.240820718635628,1.00392395666939
117,100,1,chi-square,CS,0.415875501759417,1.24047487528513
117,100,1,chi-square,Naive,0.220624335016676,0.453254579271914
117,100,1,chi-square,RC,0.208137964685957,0.837868362256526
117,100,1,chi-square,True,0.160149230243527,1.13779915496785
117,100,1,normal,CS,0.128202312059403,1.35062829847171
117,100,1,normal,Naive,0.178370837312874,0.516260852605464
117,100,1,normal,RC,0.133156773332155,1.03022422053623
117,100,1,normal,True,0.405214373598924,1.22056561493258
117,300,0.5,chi-square,CS,0.247415140372204,0.94826921306509
117,300,0.5,chi-square,Naive,0.19475128665949,0.500408919427485
117,300,0.5,chi-square,RC,0.167290482069176,0.644463429960827
117,300,0.5,chi-square,True,0.207405082888525,1.12685800322502
117,300,0.5,normal,CS,0.189289471430752,1.08808074884552
117,300,0.5,normal,Naive,0.174570404163332,0.619459660522849
117,300,0.5,normal,RC,0.170241301899188,0.938970682572617
117,300,0.5,normal,True,0.186827774524561,0.979401088154768
117,300,1,chi-square,CS,-0.158168209852155,0.762923672571701
117,300,1,chi-square,Naive,-0.090046913140943,0.333675347043231
117,300,1,chi-square,RC,-0.157073000733626,0.556480240741774
117,300,1,chi-square,True,-0.087173573460968,0.76315793767291
117,300,1,normal,CS,-0.282204044087854,1.03359101500732
117,300,1,normal,Naive,-0.229789298636884,0.407067783671931
117,300,1,normal,RC,-0.260283045565316,0.837628061683186
117,300,1,normal,True,-0.258816419171269,1.00387330643552
118,100,0.5,chi-square,CS,0.146320735176526,0.91743466899243
118,100,0.5,chi-square,Naive,0.170788699327279,0.544265719319753
118,100,0.5,chi-square,RC,0.104612130658138,0.763773102352415
118,100,0.5,chi-square,True,0.192252175831516,0.86040396369337
118,100,0.5,normal,CS,-0.0171623498325426,0.347405426784955
118,100,0.5,normal,Naive,-0.0121933888097475,0.233017923161564
118,100,0.5,normal,RC,-0.0183282259487553,0.344488870439811
118,100,0.5,normal,True,0.0260575374956893,0.752537166772605
118,100,1,chi-square,CS,-4.8247314453125,27.5857666015625
118,100,1,chi-square,Naive,-0.161272742200585,0.521863635774594
118,100,1,chi-square,RC,-0.266958623751774,0.908128995181992
118,100,1,chi-square,True,-0.111950964586098,1.38133271329851
118,100,1,normal,CS,0.0999514323877794,0.522473826925165
118,100,1,normal,Naive,0.0891057623909966,0.277108040566864
118,100,1,normal,RC,0.0915867076098582,0.491598096514402
118,100,1,normal,True,0.116619600221302,0.440867583770106
118,300,0.5,chi-square,CS,-0.0413240428974641,1.36149102348807
118,300,0.5,chi-square,Naive,-0.0367256115473,0.679418579402196
118,300,0.5,chi-square,RC,-0.093496359951087,0.836694072679432
118,300,0.5,chi-square,True,0.0263593534444443,1.12936044732608
118,300,0.5,normal,CS,0.0258095672714669,0.940291521846239
118,300,0.5,normal,Naive,-0.00128566091355858,0.585269392040019
118,300,0.5,normal,RC,0.0292058428091845,0.887233721638336
118,300,0.5,normal,True,-0.0733632518121098,1.01172819789505
118,300,1,chi-square,CS,0.196010132911922,0.666215957239011
118,300,1,chi-square,Naive,0.219650669628761,0.348273245802789
118,300,1,chi-square,RC,0.162161557350307,0.529581749815785
118,300,1,chi-square,True,0.163346662790573,1.00461541779857
118,300,1,normal,CS,0.186418421427098,1.10520639540364
118,300,1,normal,Naive,0.198615177799016,0.446822169634186
118,300,1,normal,RC,0.157945764266925,0.984625799939755
118,300,1,normal,True,0.229901714706444,1.02729314548788
119,100,0.5,chi-square,CS,-0.298321756589934,0.835381077122632
119,100,0.5,chi-square,Naive,-0.257597570517254,0.55476637478683
119,100,0.5,chi-square,RC,-0.317092295560477,0.674578814545705
119,100,0.5,chi-square,True,-0.257253790790442,0.832963110422062
119,100,0.5,normal,CS,0.256788855905458,0.729067064335857
119,100,0.5,normal,Naive,0.273300795469341,0.387288097102168
119,100,0.5,normal,RC,0.258742654754633,0.699010842529422
119,100,0.5,normal,True,0.307495539496137,0.804490359216367
